series_id,period_end,fiscal_year,fiscal_quarter,value,units,source_type,source,notes
de_guidance_fy_segment_sales_growth_cf_mid,2022-10-30,2022,Q3,10,percent,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,"guidance_issued=2022-08-19; guidance_vintage=FY2022 Q3 earnings release; vintage_seq=3; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2023-10-29,2023,Q4,10,percent,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"guidance_issued=2022-11-23; guidance_vintage=FY2022 Q4 earnings release; vintage_seq=0; guides FY2023 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2023 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2023-10-29,2023,Q1,5,percent,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,"guidance_issued=2023-02-17; guidance_vintage=FY2023 Q1 earnings release; vintage_seq=1; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2023-10-29,2023,Q2,15,percent,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,"guidance_issued=2023-05-19; guidance_vintage=FY2023 Q2 earnings release; vintage_seq=2; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2023-10-29,2023,Q3,17.5,percent,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,"guidance_issued=2023-08-18; guidance_vintage=FY2023 Q3 earnings release; vintage_seq=3; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2024-10-27,2024,Q4,-10,percent,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"guidance_issued=2023-11-22; guidance_vintage=FY2023 Q4 earnings release; vintage_seq=0; guides FY2024 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2024 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2024-10-27,2024,Q1,-7.5,percent,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,"guidance_issued=2024-02-15; guidance_vintage=FY2024 Q1 earnings release; vintage_seq=1; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2024-10-27,2024,Q2,-7.5,percent,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,"guidance_issued=2024-05-16; guidance_vintage=FY2024 Q2 earnings release; vintage_seq=2; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2024-10-27,2024,Q3,-12.5,percent,filing,filings/2024-08-15__de-us-20240815-q3-8k__105836.md,"guidance_issued=2024-08-15; guidance_vintage=FY2024 Q3 earnings release; vintage_seq=3; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2025-11-02,2025,Q4,-12.5,percent,filing,filings/2024-11-21__de-us-20241121-q4-8k__105840.md,"guidance_issued=2024-11-21; guidance_vintage=FY2024 Q4 earnings release; vintage_seq=0; guides FY2025 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2025 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2025-11-02,2025,Q1,-12.5,percent,filing,filings/2025-02-13__de-us-20250213-q1-8k__105841.md,"guidance_issued=2025-02-13; guidance_vintage=FY2025 Q1 earnings release; vintage_seq=1; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2025-11-02,2025,Q2,-12.5,percent,filing,filings/2025-05-15__de-us-20250515-q2-8k__105808.md,"guidance_issued=2025-05-15; guidance_vintage=FY2025 Q2 earnings release; vintage_seq=2; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2025-11-02,2025,Q3,-12.5,percent,filing,filings/2025-08-15__de-us-20250815-q3-8k__143410.md,"guidance_issued=2025-08-15; guidance_vintage=FY2025 Q3 earnings release; vintage_seq=3; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2026-11-01,2026,Q4,10,percent,filing,filings/2025-11-26__de-us-20251126-q4-8k__361233.md,"guidance_issued=2025-11-26; guidance_vintage=FY2025 Q4 earnings release; vintage_seq=0; guides FY2026 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2026 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2026-11-01,2026,Q1,15,percent,filing,filings/2026-02-19__de-us-20260219-q1-8k__603009.md,"guidance_issued=2026-02-19; guidance_vintage=FY2026 Q1 earnings release; vintage_seq=1; guides FY2026 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_cf_mid,2026-11-01,2026,Q2,20,percent,filing,filings/2026-05-21__de-us-20260521-q2-8k-2__1042168.md,"guidance_issued=2026-05-21; guidance_vintage=FY2026 Q2 earnings release; vintage_seq=2; guides FY2026 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; mid = midpoint"
de_guidance_fy_segment_sales_growth_ppa_high,2021-10-31,2021,Q1,27.2952,percent,inference,filings/2021-02-19__de-us-20210219-q1-8k__105842.md,"guidance_issued=2021-02-19; guidance_vintage=FY2021 Q1 earnings release; vintage_seq=1; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; INFERENCE -- FY2021 Q1 guided segment net sales in absolute dollars; growth derived against FY2020 actual segment net sales of 12962 USDm"
de_guidance_fy_segment_sales_growth_ppa_high,2021-10-31,2021,Q2,30,percent,filing,filings/2021-05-21__de-us-20210521-q2-8k__105846.md,"guidance_issued=2021-05-21; guidance_vintage=FY2021 Q2 earnings release; vintage_seq=2; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2021-10-31,2021,Q3,30,percent,filing,filings/2021-08-20__de-us-20210820-q3-8k__105827.md,"guidance_issued=2021-08-20; guidance_vintage=FY2021 Q3 earnings release; vintage_seq=3; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2022-10-30,2022,Q4,25,percent,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,"guidance_issued=2021-11-24; guidance_vintage=FY2021 Q4 earnings release; vintage_seq=0; guides FY2022 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2022 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2022-10-30,2022,Q1,30,percent,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,"guidance_issued=2022-02-18; guidance_vintage=FY2022 Q1 earnings release; vintage_seq=1; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2022-10-30,2022,Q2,30,percent,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,"guidance_issued=2022-05-20; guidance_vintage=FY2022 Q2 earnings release; vintage_seq=2; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2022-10-30,2022,Q3,30,percent,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,"guidance_issued=2022-08-19; guidance_vintage=FY2022 Q3 earnings release; vintage_seq=3; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2023-10-29,2023,Q4,20,percent,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"guidance_issued=2022-11-23; guidance_vintage=FY2022 Q4 earnings release; vintage_seq=0; guides FY2023 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2023 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2023-10-29,2023,Q1,20,percent,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,"guidance_issued=2023-02-17; guidance_vintage=FY2023 Q1 earnings release; vintage_seq=1; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2023-10-29,2023,Q2,20,percent,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,"guidance_issued=2023-05-19; guidance_vintage=FY2023 Q2 earnings release; vintage_seq=2; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2023-10-29,2023,Q3,20,percent,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,"guidance_issued=2023-08-18; guidance_vintage=FY2023 Q3 earnings release; vintage_seq=3; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2024-10-27,2024,Q4,-15,percent,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"guidance_issued=2023-11-22; guidance_vintage=FY2023 Q4 earnings release; vintage_seq=0; guides FY2024 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2024 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2024-10-27,2024,Q1,-20,percent,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,"guidance_issued=2024-02-15; guidance_vintage=FY2024 Q1 earnings release; vintage_seq=1; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2024-10-27,2024,Q2,-20,percent,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,"guidance_issued=2024-05-16; guidance_vintage=FY2024 Q2 earnings release; vintage_seq=2; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2024-10-27,2024,Q3,-20,percent,filing,filings/2024-08-15__de-us-20240815-q3-8k__105836.md,"guidance_issued=2024-08-15; guidance_vintage=FY2024 Q3 earnings release; vintage_seq=3; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2025-11-02,2025,Q4,-15,percent,filing,filings/2024-11-21__de-us-20241121-q4-8k__105840.md,"guidance_issued=2024-11-21; guidance_vintage=FY2024 Q4 earnings release; vintage_seq=0; guides FY2025 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2025 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2025-11-02,2025,Q1,-15,percent,filing,filings/2025-02-13__de-us-20250213-q1-8k__105841.md,"guidance_issued=2025-02-13; guidance_vintage=FY2025 Q1 earnings release; vintage_seq=1; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2025-11-02,2025,Q2,-15,percent,filing,filings/2025-05-15__de-us-20250515-q2-8k__105808.md,"guidance_issued=2025-05-15; guidance_vintage=FY2025 Q2 earnings release; vintage_seq=2; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2025-11-02,2025,Q3,-15,percent,filing,filings/2025-08-15__de-us-20250815-q3-8k__143410.md,"guidance_issued=2025-08-15; guidance_vintage=FY2025 Q3 earnings release; vintage_seq=3; guides FY2025 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2026-11-01,2026,Q4,-5,percent,filing,slides/2025-11-26__de-us-20251126-slide__361243.md,"guidance_issued=2025-11-26; guidance_vintage=FY2025 Q4 earnings release; vintage_seq=0; guides FY2026 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2026 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; net-sales guidance recovered from the earnings-call slide (FY2026 Fcst 5-10% with a downward arrow) because the 8-K markdown table cell lost the 'Down 5 to' prefix in extraction"
de_guidance_fy_segment_sales_growth_ppa_high,2026-11-01,2026,Q1,-5,percent,filing,filings/2026-02-19__de-us-20260219-q1-8k__603009.md,"guidance_issued=2026-02-19; guidance_vintage=FY2026 Q1 earnings release; vintage_seq=1; guides FY2026 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_high,2026-11-01,2026,Q2,-5,percent,filing,filings/2026-05-21__de-us-20260521-q2-8k-2__1042168.md,"guidance_issued=2026-05-21; guidance_vintage=FY2026 Q2 earnings release; vintage_seq=2; guides FY2026 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2021-10-31,2021,Q1,19.5803,percent,inference,filings/2021-02-19__de-us-20210219-q1-8k__105842.md,"guidance_issued=2021-02-19; guidance_vintage=FY2021 Q1 earnings release; vintage_seq=1; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis; INFERENCE -- FY2021 Q1 guided segment net sales in absolute dollars; growth derived against FY2020 actual segment net sales of 12962 USDm"
de_guidance_fy_segment_sales_growth_ppa_low,2021-10-31,2021,Q2,25,percent,filing,filings/2021-05-21__de-us-20210521-q2-8k__105846.md,"guidance_issued=2021-05-21; guidance_vintage=FY2021 Q2 earnings release; vintage_seq=2; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2021-10-31,2021,Q3,25,percent,filing,filings/2021-08-20__de-us-20210820-q3-8k__105827.md,"guidance_issued=2021-08-20; guidance_vintage=FY2021 Q3 earnings release; vintage_seq=3; guides FY2021 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2022-10-30,2022,Q4,20,percent,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,"guidance_issued=2021-11-24; guidance_vintage=FY2021 Q4 earnings release; vintage_seq=0; guides FY2022 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2022 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2022-10-30,2022,Q1,25,percent,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,"guidance_issued=2022-02-18; guidance_vintage=FY2022 Q1 earnings release; vintage_seq=1; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2022-10-30,2022,Q2,25,percent,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,"guidance_issued=2022-05-20; guidance_vintage=FY2022 Q2 earnings release; vintage_seq=2; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2022-10-30,2022,Q3,25,percent,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,"guidance_issued=2022-08-19; guidance_vintage=FY2022 Q3 earnings release; vintage_seq=3; guides FY2022 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2023-10-29,2023,Q4,15,percent,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"guidance_issued=2022-11-23; guidance_vintage=FY2022 Q4 earnings release; vintage_seq=0; guides FY2023 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2023 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2023-10-29,2023,Q1,20,percent,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,"guidance_issued=2023-02-17; guidance_vintage=FY2023 Q1 earnings release; vintage_seq=1; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2023-10-29,2023,Q2,20,percent,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,"guidance_issued=2023-05-19; guidance_vintage=FY2023 Q2 earnings release; vintage_seq=2; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2023-10-29,2023,Q3,20,percent,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,"guidance_issued=2023-08-18; guidance_vintage=FY2023 Q3 earnings release; vintage_seq=3; guides FY2023 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2024-10-27,2024,Q4,-20,percent,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"guidance_issued=2023-11-22; guidance_vintage=FY2023 Q4 earnings release; vintage_seq=0; guides FY2024 (period_end column); INITIAL guidance for the year -- issued with the PRIOR fiscal year's Q4/full-year results, i.e. before FY2024 began; the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2024-10-27,2024,Q1,-20,percent,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,"guidance_issued=2024-02-15; guidance_vintage=FY2024 Q1 earnings release; vintage_seq=1; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
de_guidance_fy_segment_sales_growth_ppa_low,2024-10-27,2024,Q2,-25,percent,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,"guidance_issued=2024-05-16; guidance_vintage=FY2024 Q2 earnings release; vintage_seq=2; guides FY2024 (period_end column); the fiscal_quarter column on guidance rows is the VINTAGE quarter (which release the guidance came from), NOT a quarter of the guided period; segment_basis=modern-PPA; as_reported_or_restated=as-reported; FY2021+ Production & Precision Ag / Small Ag & Turf / Construction & Forestry basis"
